fips,state,year,beer_tax_per_gal,source_url,rate_as_of
38,North Dakota,2010,0.16,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
38,North Dakota,2013,0.16,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
38,North Dakota,2014,0.16,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
38,North Dakota,2015,0.16,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
38,North Dakota,2016,0.16,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
38,North Dakota,2017,0.16,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
38,North Dakota,2020,0.16,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
38,North Dakota,2021,0.16,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
38,North Dakota,2022,0.16,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
39,Ohio,2000,0.18,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
39,Ohio,2001,0.18,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
39,Ohio,2002,0.18,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
39,Ohio,2003,0.18,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
39,Ohio,2004,0.18,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
39,Ohio,2005,0.18,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
39,Ohio,2006,0.18,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
39,Ohio,2007,0.18,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
39,Ohio,2008,0.18,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
39,Ohio,2010,0.18,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
39,Ohio,2013,0.18,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
39,Ohio,2014,0.18,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
39,Ohio,2015,0.18,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
39,Ohio,2016,0.18,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
39,Ohio,2017,0.18,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
39,Ohio,2020,0.18,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
39,Ohio,2021,0.18,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
39,Ohio,2022,0.18,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
40,Oklahoma,2000,0.4,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
40,Oklahoma,2001,0.4,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
40,Oklahoma,2002,0.4,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
40,Oklahoma,2003,0.4,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
40,Oklahoma,2004,0.4,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
40,Oklahoma,2005,0.4,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
40,Oklahoma,2006,0.4,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
40,Oklahoma,2007,0.4,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
40,Oklahoma,2008,0.4,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
40,Oklahoma,2010,0.4,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
40,Oklahoma,2013,0.4,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
40,Oklahoma,2014,0.4,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
40,Oklahoma,2015,0.4,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
40,Oklahoma,2016,0.4,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
40,Oklahoma,2017,0.4,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
40,Oklahoma,2020,0.4,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
40,Oklahoma,2021,0.4,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
40,Oklahoma,2022,0.4,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
41,Oregon,2000,0.08,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
41,Oregon,2001,0.08,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
41,Oregon,2002,0.08,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
41,Oregon,2003,0.08,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
41,Oregon,2004,0.08,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
41,Oregon,2005,0.08,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
41,Oregon,2006,0.08,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
41,Oregon,2007,0.08,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
41,Oregon,2008,0.08,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
41,Oregon,2010,0.08,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
41,Oregon,2013,0.08,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
41,Oregon,2014,0.08,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
41,Oregon,2015,0.08,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
41,Oregon,2016,0.08,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
41,Oregon,2017,0.08,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
41,Oregon,2020,0.08,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
41,Oregon,2021,0.08,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
41,Oregon,2022,0.08,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
42,Pennsylvania,2000,0.08,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
42,Pennsylvania,2001,0.08,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
42,Pennsylvania,2002,0.08,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
42,Pennsylvania,2003,0.08,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
42,Pennsylvania,2004,0.08,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
42,Pennsylvania,2005,0.08,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
42,Pennsylvania,2006,0.08,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
42,Pennsylvania,2007,0.08,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
42,Pennsylvania,2008,0.08,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
42,Pennsylvania,2010,0.08,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
42,Pennsylvania,2013,0.08,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
42,Pennsylvania,2014,0.08,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
42,Pennsylvania,2015,0.08,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
42,Pennsylvania,2016,0.08,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
42,Pennsylvania,2017,0.08,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
42,Pennsylvania,2020,0.08,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
42,Pennsylvania,2021,0.08,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
42,Pennsylvania,2022,0.08,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
44,Rhode Island,2000,0.1,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
44,Rhode Island,2001,0.1,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
44,Rhode Island,2002,0.1,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
44,Rhode Island,2003,0.1,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
44,Rhode Island,2004,0.1,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
44,Rhode Island,2005,0.1,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
44,Rhode Island,2006,0.1,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
44,Rhode Island,2007,0.1,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
44,Rhode Island,2008,0.1,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
44,Rhode Island,2010,0.1,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
44,Rhode Island,2013,0.1,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
44,Rhode Island,2014,0.11,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
44,Rhode Island,2015,0.11,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
44,Rhode Island,2016,0.1,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
44,Rhode Island,2017,0.11,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
44,Rhode Island,2020,0.11,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
44,Rhode Island,2021,0.11,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
44,Rhode Island,2022,0.11,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
45,South Carolina,2000,0.77,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
45,South Carolina,2001,0.77,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
45,South Carolina,2002,0.77,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
45,South Carolina,2003,0.77,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
45,South Carolina,2004,0.77,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
45,South Carolina,2005,0.77,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
45,South Carolina,2006,0.77,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
45,South Carolina,2007,0.77,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
45,South Carolina,2008,0.77,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
45,South Carolina,2010,0.77,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
45,South Carolina,2013,0.77,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
45,South Carolina,2014,0.77,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
45,South Carolina,2015,0.77,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
45,South Carolina,2016,0.77,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
45,South Carolina,2017,0.77,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
45,South Carolina,2020,0.77,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
45,South Carolina,2021,0.77,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
45,South Carolina,2022,0.77,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
46,South Dakota,2000,0.27,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
46,South Dakota,2001,0.27,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
46,South Dakota,2002,0.27,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
46,South Dakota,2003,0.27,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
46,South Dakota,2004,0.27,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
46,South Dakota,2005,0.28,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
46,South Dakota,2006,0.28,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
46,South Dakota,2007,0.28,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
46,South Dakota,2008,0.27,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
46,South Dakota,2010,0.27,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
46,South Dakota,2013,0.27,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
46,South Dakota,2014,0.27,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
46,South Dakota,2015,0.27,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
46,South Dakota,2016,0.27,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
46,South Dakota,2017,0.27,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
46,South Dakota,2020,0.27,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
46,South Dakota,2021,0.27,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
46,South Dakota,2022,0.27,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
47,Tennessee,2000,0.13,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
47,Tennessee,2001,0.13,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
47,Tennessee,2002,0.13,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
47,Tennessee,2003,0.14,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
47,Tennessee,2004,0.14,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
47,Tennessee,2005,0.14,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
47,Tennessee,2006,0.14,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
47,Tennessee,2007,0.14,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
47,Tennessee,2008,0.14,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
47,Tennessee,2010,0.14,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
47,Tennessee,2013,0.14,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
47,Tennessee,2014,1.15,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
47,Tennessee,2015,1.29,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
47,Tennessee,2016,1.29,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
47,Tennessee,2017,1.29,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
47,Tennessee,2020,1.29,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
47,Tennessee,2021,1.29,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
47,Tennessee,2022,1.29,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
48,Texas,2000,0.19,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
48,Texas,2001,0.19,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
48,Texas,2002,0.19,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
48,Texas,2003,0.19,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
48,Texas,2004,0.19,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
48,Texas,2005,0.19,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
48,Texas,2006,0.19,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
48,Texas,2007,0.19,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
48,Texas,2008,0.19,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
48,Texas,2010,0.2,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
48,Texas,2013,0.2,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
48,Texas,2014,0.2,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
48,Texas,2015,0.2,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
48,Texas,2016,0.2,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
48,Texas,2017,0.2,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
48,Texas,2020,0.194,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
48,Texas,2021,0.194,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
48,Texas,2022,0.194,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
49,Utah,2000,0.35,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
49,Utah,2001,0.35,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
49,Utah,2002,0.35,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
49,Utah,2003,0.35,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
49,Utah,2004,0.41,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
49,Utah,2005,0.41,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
49,Utah,2006,0.41,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
49,Utah,2007,0.41,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
49,Utah,2008,0.41,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
49,Utah,2010,0.41,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
49,Utah,2013,0.41,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
49,Utah,2014,0.41,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
49,Utah,2015,0.41,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
49,Utah,2016,0.41,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
49,Utah,2017,0.41,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
49,Utah,2020,0.4226,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
49,Utah,2021,0.4226,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
49,Utah,2022,0.4226,https://web.archive.org/web/20220421124521/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2022"
50,Vermont,2000,0.265,https://web.archive.org/web/20000325063700/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2000"
50,Vermont,2001,0.265,https://web.archive.org/web/20010302215202/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2001"
50,Vermont,2002,0.265,https://web.archive.org/web/20021223201049/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2002"
50,Vermont,2003,0.265,https://web.archive.org/web/20030416141321/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2003"
50,Vermont,2004,0.265,https://web.archive.org/web/20040603161539/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2004"
50,Vermont,2005,0.265,https://web.archive.org/web/20051223093209/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2005"
50,Vermont,2006,0.265,https://web.archive.org/web/20060420121500/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2006"
50,Vermont,2007,0.265,https://web.archive.org/web/20070504194236/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2007"
50,Vermont,2008,0.265,https://web.archive.org/web/20081025160909/http://www.taxadmin.org/fta/rate/beer.html,"January 1, 2008"
50,Vermont,2010,0.265,https://web.archive.org/web/20101204030548/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2010"
50,Vermont,2013,0.265,https://web.archive.org/web/20131019064212/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2013"
50,Vermont,2014,0.265,https://web.archive.org/web/20140823201458/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2014"
50,Vermont,2015,0.265,https://web.archive.org/web/20150412002448/http://www.taxadmin.org/fta/rate/beer.pdf,"January 1, 2015"
50,Vermont,2016,0.265,https://web.archive.org/web/20160407141458/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2016"
50,Vermont,2017,0.265,https://web.archive.org/web/20171004061122/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2017"
50,Vermont,2020,0.265,https://web.archive.org/web/20201120035113/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2020"
50,Vermont,2021,0.265,https://web.archive.org/web/20210227010153/http://www.taxadmin.org/assets/docs/Research/Rates/beer.pdf,"January 1, 2021"
